vehicle_id,fuel_level,mileage,timestamp,location,driver_id
VEH-0183,60.4,217833.4 mi,2024-02-02 08:11:00,Phoenix,DRV-0267
VEH-0159,90.9,180535.8 mi,22/01/2024 11:55,Houston,DRV-0055
VEH-0123,6.9,235196.1,2024/02/03 11:54:00,UNKNOWN,DRV-0311
VEH-0135,10.9,27030.8,2024-03-22 12:22:00,,DRV-0212
VEH-0014,20.7,94449.2,2024/06/18 14:54:00,UNKNOWN,DRV-0117
VEH-0145,51.1,104352.8,07-05-2024,Chicago,DRV-0383
VEH-0006,70.6,86394.9,2024-03-28 05:58:00,,DRV-0139
VEH-0136,48.1,94078.0,2024/04/22 13:02:00,n/a,DRV-0125
VEH-0135,20.4,218340.3,2024-12-19 20:56:00,n/a,DRV-0140
VEH-0241,16.4,97770.4,18/04/2024 11:09,Los Angeles,
VEH-0048,44.6,204163.8,19/10/2024 21:17,New York,DRV-0298
VEH-0030,46.0,151743.3,2024/10/20 23:22:00,UNKNOWN,DRV-0224
VEH-0222,89.6,3250.5,10/10/2024 04:17,Phoenix,DRV-0025
VEH-0010,29.2,110979.9,09-30-2024,n/a,DRV-0218
VEH-0099,5.0,222596.1,12-01-2024,Chicago,DRV-0136
VEH-0207,13.3,65333.3,2024/12/20 20:06:00,Phoenix,DRV-0135
VEH-0163,52.7%,232467.6,2024-05-19 00:21:00,Chicago,DRV-0135
VEH-0214,39.5,80584.6,16/03/2024 10:19,Houston,DRV-0374
VEH-0129,41.6,180083.3,2024/12/01 16:58:00,n/a,DRV-0169
VEH-0042,94.4,37199.0,2024-05-20 00:36:00,New York,DRV-0343
,83.0,237652.9,05/10/2024 22:44,Chicago,DRV-0240
VEH-0073,118.0,130130.1,2024/08/20 22:17:00,n/a,DRV-0356
VEH-0244,94.6,49276.5,2024/09/27 07:29:00,Houston,DRV-0314
VEH-0182,,184781.2,2024-05-20 08:59:00,New York,DRV-0198
VEH-0163,25.3,2494.7,2024/01/23 02:42:00,Chicago,
VEH-0072,4.8,52569.0 mi,2024/01/14 17:36:00,Los Angeles,DRV-0136
VEH-0111,36.0,31765.1,06-16-2024,Los Angeles,DRV-0380
VEH-0094,70.2,-139116.2,2024-05-13 02:10:00,New York,DRV-0171
VEH-0168,6.8,46781.1,01-06-2024,Phoenix,DRV-0029
VEH-0176,14.0,N/A,2024-11-12 22:19:00,Chicago,
VEH-0046,4.9,143374.9,2024/07/29 19:01:00,UNKNOWN,DRV-0341
VEH-0168,21.5,,05-18-2024,Chicago,DRV-0328
VEH-0029,0.6%,203865.4,2024-04-18 12:54:00,n/a,DRV-0076
VEH-0013,73.2,233278.3,12-29-2024,Los Angeles,DRV-0222
VEH-0080,70.5,167944.8,2024/06/07 23:49:00,UNKNOWN,DRV-0242
VEH-0015,96.9,173302.4,18/05/2024 07:03,Houston,DRV-0041
VEH-0147,87.1,195596.4,11-17-2024,Los Angeles,DRV-0021
VEH-0178,21.4,126463.2,12-10-2024,,DRV-0299
VEH-0002,20.5,219457.5,2024-03-30 14:22:00,Chicago,DRV-0335
VEH-0016,67.8,,2024-04-09 19:47:00,Phoenix,DRV-0082
VEH-0194,90.4,N/A,25/10/2024 15:14,,DRV-0255
VEH-0131,52.7,35281.5,2024/07/28 19:01:00,Phoenix,DRV-0171
VEH-0237,18.2,45851.1,2024-08-24 03:15:00,Houston,DRV-0162
VEH-0130,99.8,188100.6,2024/08/01 06:44:00,UNKNOWN,DRV-0235
VEH-0201,82.4,,25/04/2024 07:08,New York,DRV-0018
,51.9,61461.9 mi,10/06/2024 20:17,Los Angeles,DRV-0253
VEH-0231,95.3,-81685.6,2024/10/07 18:13:00,New York,DRV-0163
VEH-0108,81.0,237633.2,2024/09/24 03:54:00,n/a,DRV-0214
VEH-0040,59.3,145021.6,2024-08-22 11:46:00,Los Angeles,DRV-0035
VEH-0205,89.7,49073.6,2024/03/07 04:00:00,Chicago,DRV-0339
VEH-0199,22.4,134243.6,2024/02/16 02:58:00,Houston,DRV-0255
VEH-0206,56.1,171859.2,2024/03/23 18:33:00,,DRV-0198
VEH-0160,59.1,152544.6,05-06-2024,,DRV-0232
VEH-0038,59.7,232045.5,08-03-2024,New York,DRV-0198
VEH-0183,41.6,41634.6,2024/05/26 21:03:00,,DRV-0037
VEH-0202,96.6,94337.1,2024-02-02 12:22:00,Houston,DRV-0341
VEH-0144,75.6,57199.5,2024/11/18 06:31:00,UNKNOWN,DRV-0381
VEH-0087,75.3,,07-18-2024,Phoenix,DRV-0335
VEH-0040,4.4,46319.2,20/01/2024 12:10,UNKNOWN,DRV-0177
VEH-0137,62.8,146078.6,12-01-2024,Chicago,DRV-0372
VEH-0030,4.7,240354.2,2024-09-25 03:31:00,UNKNOWN,DRV-0173
VEH-0063,27.3,14093.9,2024-02-28 16:52:00,Los Angeles,DRV-0194
VEH-0071,42.4,39190.7,03-26-2024,Houston,DRV-0149
VEH-0226,13.6%,16657.0,2024/03/10 00:11:00,,DRV-0026
VEH-0066,57.1,190176.2,2024-09-19 07:24:00,,DRV-0166
VEH-0054,54.4,1439.7,2024-09-01 05:49:00,,DRV-0210
VEH-0181,43.8,215258.3,03-06-2024,UNKNOWN,DRV-0339
VEH-0144,94.1,64824.2 mi,2024/04/09 12:14:00,Houston,DRV-0098
VEH-0240,94.8,64639.3,09-28-2024,UNKNOWN,DRV-0005
VEH-0106,23.4,65868.4,2024/08/25 22:55:00,Houston,DRV-0136
,49.8,19264.6,16/02/2024 00:00,Los Angeles,DRV-0341
VEH-0154,85.1,52127.6,25/09/2024 03:23,,DRV-0048
VEH-0189,63.4,190222.9,2024-06-15 12:00:00,Houston,DRV-0173
VEH-0102,80.7,247626.3,2024/10/26 03:09:00,Los Angeles,DRV-0163
VEH-0210,90.9,190100.0,2024-01-25 10:28:00,Chicago,DRV-0357
VEH-0068,82.2,14244.7,2024-06-29 06:42:00,n/a,DRV-0333
VEH-0144,88.0,217644.6,2024-03-02 14:40:00,Phoenix,DRV-0279
VEH-0192,78.3%,227313.2,2024/03/24 01:04:00,Chicago,DRV-0054
VEH-0245,unknown,187059.7,09-20-2024,UNKNOWN,DRV-0397
VEH-0176,,116258.8,11-07-2024,UNKNOWN,DRV-0028
VEH-0227,27.8,81126.7,2024-12-24 07:20:00,,DRV-0083
VEH-0202,3.4,174355.1,06-16-2024,,DRV-0265
VEH-0084,123.2,59012.6,04-10-2024,Houston,DRV-0304
VEH-0044,,81844.2,2024-01-23 20:49:00,Chicago,DRV-0316
VEH-0067,145.1,168546.7,2024/09/15 11:14:00,Chicago,DRV-0395
VEH-0235,70.6,195662.9,29/02/2024 18:57,New York,DRV-0119
VEH-0014,81.8,244736.8,2024-05-22 19:59:00,UNKNOWN,DRV-0379
VEH-0106,27.4,49968.2,09-22-2024,Chicago,DRV-0355
VEH-0220,23.1,34092.8,08-23-2024,New York,DRV-0051
VEH-0112,85.8,224377.2,12-13-2024,Los Angeles,DRV-0380
VEH-0010,59.8,166184.8,10-23-2024,Los Angeles,DRV-0298
VEH-0001,unknown,246464.6,24/04/2024 20:55,New York,DRV-0111
VEH-0035,6.8,N/A,2024-08-02 00:29:00,n/a,DRV-0227
VEH-0057,99.0,,2024/08/07 15:22:00,New York,DRV-0246
,60.3,-89453.5,2024/10/09 14:47:00,n/a,DRV-0357
VEH-0169,1.9%,119210.9,2024/05/29 21:40:00,n/a,DRV-0113
VEH-0116,19.5,122832.6,2024/07/17 16:22:00,n/a,DRV-0093
VEH-0018,40.0,,22/05/2024 22:40,UNKNOWN,DRV-0342
VEH-0036,6.5,205459.8,2024-02-08 06:19:00,,DRV-0385
VEH-0063,92.9,,02-13-2024,Los Angeles,DRV-0368
VEH-0139,98.4,N/A,05-09-2024,,
VEH-0245,74.1,79067.5,06-17-2024,UNKNOWN,DRV-0323
VEH-0097,76.5,232350.9,2024-06-10 12:07:00,n/a,DRV-0271
VEH-0075,2.3%,215416.2,2024/11/15 22:08:00,Phoenix,DRV-0280
VEH-0147,7.8%,26532.5,2024-09-19 15:53:00,Los Angeles,DRV-0211
VEH-0136,4.5,211406.6,06-10-2024,Houston,DRV-0030
  ,33.4,79117.2,2024-01-19 11:04:00,UNKNOWN,DRV-0003
VEH-0161,unknown,68603.2,06-08-2024,Los Angeles,DRV-0396
VEH-0008,77.0,-25989.8,2024/12/17 19:05:00,Houston,DRV-0225
VEH-0235,22.7,88749.1 mi,06-20-2024,Houston,DRV-0083
VEH-0029,57.7,216394.3,2024-07-10 13:11:00,New York,DRV-0134
VEH-0052,71.7,145517.5,02/03/2024 15:09,Chicago,DRV-0016
VEH-0028,36.8,66300.6,08-03-2024,New York,DRV-0338
VEH-0067,35.5,195053.2,2024-06-10 03:16:00,Los Angeles,DRV-0278
VEH-0091,49.6,20261.6,08-24-2024,,DRV-0221
VEH-0087,8.7,75804.9,12-01-2024,UNKNOWN,DRV-0188
VEH-0122,50.6,158526.0,2024/01/17 16:57:00,Phoenix,DRV-0091
VEH-0145,58.3,248859.4,02-04-2024,Los Angeles,DRV-0005
VEH-0033,16.4,201027.3,03/07/2024 07:34,n/a,DRV-0054
VEH-0022,134.3,232935.1,01-21-2024,Chicago,DRV-0147
,74.7,,07/11/2024 12:20,Chicago,DRV-0155
VEH-0071,29.5,121500.1,02-28-2024,UNKNOWN,DRV-0202
VEH-0185,21.7,93410.2,06-19-2024,New York,DRV-0001
VEH-0213,55.6,102852.7,2024-08-21 03:34:00,Houston,DRV-0159
VEH-0221,98.9,41707.4,2024/09/07 08:24:00,,DRV-0348
VEH-0002,23.2,225350.0,05-29-2024,Houston,DRV-0106
VEH-0075,86.9,,06-18-2024,,DRV-0336
VEH-0134,58.0,71665.1,18/02/2024 17:27,UNKNOWN,DRV-0137
VEH-0113,98.3,159261.9 mi,2024/09/28 18:19:00,Chicago,DRV-0361
VEH-0014,18.0,116939.6,2024-09-08 18:20:00,Los Angeles,DRV-0131
VEH-0026,55.8,191023.3,04/07/2024 15:44,UNKNOWN,DRV-0048
VEH-0009,46.3,245246.8,2024/09/18 19:47:00,Los Angeles,DRV-0350
VEH-0194,97.5%,241442.6,2024/05/11 03:41:00,,DRV-0110
VEH-0223,81.8,208033.5,2024-09-06 23:06:00,Phoenix,DRV-0012
VEH-0194,93.6,130040.1,2024/07/02 01:12:00,,DRV-0176
VEH-0022,,99138.4,19/12/2024 13:34,UNKNOWN,DRV-0223
VEH-0090,46.3,N/A,2024-01-01 22:23:00,,DRV-0215
VEH-0094,11.3,207068.4,2024/02/03 00:50:00,Los Angeles,DRV-0064
VEH-0167,85.9,247898.6,2024-10-08 22:56:00,New York,DRV-0205
VEH-0239,87.0,5317.4,2024-10-26 20:02:00,n/a,DRV-0311
VEH-0098,24.2,88567.8,2024-08-16 17:04:00,Phoenix,DRV-0102
VEH-0021,74.3,,2024/02/07 23:37:00,UNKNOWN,
VEH-0026,unknown,64647.9,2024/07/01 22:03:00,New York,
VEH-0207,unknown,,2024/10/26 21:36:00,New York,DRV-0389
VEH-0161,73.0,202753.8,28/10/2024 11:40,,DRV-0352
VEH-0160,43.2,7787.3,24/06/2024 06:11,Houston,DRV-0293
VEH-0248,73.1,105002.8,2024/08/13 03:25:00,UNKNOWN,DRV-0294
VEH-0112,69.4,9927.8,06-19-2024,Chicago,DRV-0337
VEH-0245,86.2,119277.5,2024-01-18 07:29:00,n/a,DRV-0017
VEH-0024,73.7,63209.4 mi,03/08/2024 04:04,Chicago,DRV-0014
VEH-0162,24.7,217687.5,14/11/2024 22:19,Chicago,
VEH-0206,81.7,-95155.8,04-03-2024,Houston,DRV-0152
VEH-0127,3.2,235045.0,2024-06-23 00:28:00,Los Angeles,DRV-0352
VEH-0001,15.6,178993.1,07-31-2024,Los Angeles,DRV-0085
VEH-0127,15.3,,12-08-2024,New York,DRV-0295
VEH-0182,73.6,N/A,2024/05/17 08:09:00,,DRV-0064
VEH-0078,,208871.5,10/06/2024 08:53,Houston,DRV-0164
VEH-0109,53.3,60617.6,2024/06/15 17:08:00,Los Angeles,DRV-0053
VEH-0246,69.8,155943.0,02/04/2024 23:00,Los Angeles,DRV-0054
VEH-0045,25.8%,60866.8,2024-08-16 08:04:00,Houston,DRV-0193
VEH-0206,82.2,N/A,11/01/2024 02:29,Los Angeles,DRV-0357
,74.4,242805.0,2024-10-13 17:48:00,,DRV-0129
VEH-0098,11.0,56983.8,2024/09/02 18:14:00,Phoenix,DRV-0216
VEH-0017,109.3,-129943.5,29/10/2024 07:20,n/a,DRV-0225
VEH-0030,10.6,203212.7,2024-07-17 03:26:00,Los Angeles,DRV-0119
VEH-0152,12.8,249478.8,03/11/2024 02:30,Houston,DRV-0398
VEH-0213,91.5,210969.9,2024/01/16 01:11:00,New York,DRV-0343
VEH-0205,1.8,163498.6,2024-07-25 06:00:00,n/a,DRV-0136
VEH-0077,36.4,,07-10-2024,Los Angeles,DRV-0061
VEH-0100,5.7,146949.6,2024-08-04 20:36:00,n/a,DRV-0081
VEH-0105,67.9,90480.0,2024/09/13 12:04:00,New York,DRV-0166
VEH-0050,66.0,191093.2,2024-05-07 19:35:00,Chicago,DRV-0066
VEH-0031,30.6,100675.9,06/03/2024 16:34,UNKNOWN,DRV-0309
VEH-0072,132.7,243548.6,13/06/2024 12:56,Phoenix,DRV-0091
VEH-0221,81.7,113079.6,05/11/2024 23:43,UNKNOWN,DRV-0283
  ,34.5,13683.2,2024-03-24 01:38:00,Houston,DRV-0252
VEH-0179,35.5,71809.7,2024/11/28 10:40:00,Phoenix,DRV-0247
VEH-0122,61.3,39301.0,30/07/2024 16:50,Chicago,DRV-0334
VEH-0069,27.9,232668.1,22/02/2024 16:45,UNKNOWN,DRV-0284
VEH-0089,28.8,30067.7,2024-09-10 06:28:00,Houston,DRV-0378
VEH-0061,16.1,232424.4,28/02/2024 16:11,Chicago,DRV-0356
VEH-XXXX,2.0,51296.8,2024-11-04 22:13:00,n/a,DRV-0368
VEH-0122,3.1,159102.6,2024/11/27 14:58:00,Houston,DRV-0197
VEH-0231,23.7,,2024-12-08 00:36:00,n/a,DRV-0200
VEH-0189,59.3,52529.4,2024/09/01 22:22:00,Phoenix,
VEH-0007,55.8,239947.8,30/03/2024 20:53,,DRV-0322
VEH-0201,91.4,208248.5,14/05/2024 01:48,n/a,DRV-0210
VEH-0143,48.0,93301.8,2024-01-19 00:04:00,n/a,DRV-0108
VEH-XXXX,10.5,146396.9,03-04-2024,n/a,DRV-0117
VEH-0195,77.2,42736.2,05-11-2024,Phoenix,DRV-0341
VEH-0147,3.4,142472.4,2024-04-17 08:50:00,UNKNOWN,DRV-0086
VEH-0070,51.9,119795.5,03-10-2024,Chicago,
VEH-0078,42.6,112846.8,2024/05/01 05:33:00,Phoenix,DRV-0028
VEH-0233,25.5,170375.7,2024-04-18 05:31:00,Houston,DRV-0256
VEH-0012,76.6,172913.9,2024-06-06 23:37:00,Phoenix,DRV-0262
VEH-0024,92.3,114329.2,07-04-2024,Chicago,DRV-0213
VEH-0088,98.6,205212.3,2024-04-11 13:15:00,Los Angeles,DRV-0141
VEH-0156,,191529.0,08-21-2024,Chicago,DRV-0009
VEH-0009,93.7,,05/09/2024 14:25,New York,DRV-0300
VEH-0175,93.3,5034.5,2024/05/12 06:43:00,,DRV-0108
VEH-0248,81.6,112595.8,2024/04/12 18:01:00,UNKNOWN,DRV-0039
VEH-0098,0.9,8244.2 mi,2024-01-08 17:25:00,,DRV-0136
VEH-0240,unknown,210856.9,2024/04/20 06:42:00,UNKNOWN,DRV-0127
VEH-0168,64.4,12046.5,2024-11-08 18:39:00,Houston,DRV-0288
VEH-0150,40.7,234237.3,09/09/2024 19:13,Houston,DRV-0330
VEH-0165,6.5,206327.1,2024-07-25 16:04:00,Phoenix,DRV-0032
VEH-0102,15.5,112886.8,2024-10-23 19:37:00,Los Angeles,DRV-0256
VEH-0060,3.5,186433.4,2024-11-27 01:49:00,n/a,DRV-0088
VEH-0108,5.2,7935.9,08-13-2024,Houston,DRV-0077
VEH-0057,13.9,2678.8,2024-11-02 18:29:00,Los Angeles,DRV-0123
VEH-0145,29.3,8354.5,06/10/2024 21:14,Phoenix,DRV-0284
VEH-0005,6.0,222149.8,2024-10-13 03:18:00,,DRV-0137
VEH-0122,83.1,56164.3,21/06/2024 17:55,Phoenix,DRV-0309
VEH-0071,35.1,193210.0,2024/10/19 16:51:00,,DRV-0302
VEH-0202,97.7,60588.4,09-26-2024,,DRV-0240
VEH-0109,67.3,110937.6 mi,2024/09/08 09:16:00,UNKNOWN,DRV-0063
VEH-0081,10.2,15376.4,2024-09-20 06:46:00,n/a,DRV-0341
VEH-0045,22.8,249083.5,11-21-2024,Chicago,DRV-0359
VEH-0029,27.0,175599.7,02/11/2024 22:12,,DRV-0014
VEH-0139,25.5,65811.5,2024/12/06 23:26:00,,
VEH-0172,99.7,125548.8,2024-02-24 15:33:00,Phoenix,DRV-0234
VEH-0204,5.7,30094.5,2024-09-25 13:15:00,Chicago,DRV-0144
VEH-0001,61.5,20866.0,06-07-2024,New York,DRV-0317
VEH-0204,70.2,89872.8,2024/06/05 13:48:00,UNKNOWN,DRV-0212
VEH-0043,50.9,249174.2,28/01/2024 00:15,New York,DRV-0366
VEH-0176,75.1,17751.9,2024-10-13 01:07:00,Phoenix,DRV-0106
VEH-0042,,150753.5,30/03/2024 21:16,n/a,DRV-0200
  ,77.6,84683.2,2024/12/19 23:04:00,UNKNOWN,DRV-0022
VEH-0052,58.1,97033.3,26/12/2024 12:09,n/a,DRV-0388
VEH-0079,16.9,244364.1,09-30-2024,n/a,DRV-0349
VEH-0184,31.4%,158911.3 mi,04-10-2024,New York,DRV-0362
VEH-0050,3.3,118899.0,03-16-2024,,DRV-0041
VEH-0058,43.4,180862.0,2024-11-15 13:50:00,UNKNOWN,DRV-0126
VEH-0038,unknown,48429.3,2024/07/15 06:48:00,New York,DRV-0095
VEH-0189,47.2,N/A,24/03/2024 14:15,UNKNOWN,DRV-0202
VEH-0168,81.5,244714.0,07/12/2024 08:49,,DRV-0245
VEH-0141,46.4,227305.1,2024/04/28 22:12:00,UNKNOWN,DRV-0131
VEH-0016,68.8,109400.8,2024-01-20 18:51:00,Phoenix,DRV-0164
VEH-0232,51.5,133888.5,2024-11-09 04:27:00,UNKNOWN,
VEH-0103,11.9,29381.6,2024/04/12 09:22:00,n/a,DRV-0004
VEH-0086,48.2,23414.4,2024/01/09 12:36:00,Los Angeles,DRV-0322
VEH-0111,94.7,101615.7,09/01/2024 03:36,UNKNOWN,DRV-0044
VEH-XXXX,12.6,104611.7 mi,04-19-2024,New York,DRV-0048
VEH-0024,4.0,N/A,2024-04-02 07:37:00,Houston,DRV-0274
VEH-0183,48.1,-160581.4,22/07/2024 06:21,Chicago,DRV-0311
VEH-0052,,133397.4,26/09/2024 03:47,Houston,DRV-0193
VEH-0132,25.9,21162.2,2024-06-15 12:00:00,Houston,DRV-0077
VEH-0148,60.1,-132513.1,06-17-2024,Houston,DRV-0245
VEH-0009,23.1,125606.8,05/11/2024 23:20,Los Angeles,DRV-0146
VEH-0193,39.7,142830.0,2024-06-15 12:00:00,n/a,
VEH-0218,70.3,90907.4,11-11-2024,UNKNOWN,DRV-0223
VEH-0146,37.3,235423.0,2024-01-01 09:54:00,Chicago,DRV-0136
VEH-0142,unknown,,2024/06/09 11:09:00,n/a,DRV-0029
VEH-0138,84.8,5100.4,19/05/2024 21:54,Houston,DRV-0043
VEH-0078,32.0,,08-26-2024,Phoenix,DRV-0383
VEH-0112,27.1,213852.0,2024-07-28 01:54:00,n/a,DRV-0043
VEH-0100,41.1,126159.3,2024-04-03 19:07:00,,DRV-0038
VEH-0092,24.3,186187.7,2024/10/04 10:57:00,Chicago,
VEH-0204,50.3,214122.5 mi,2024-12-29 23:08:00,Houston,DRV-0150
VEH-0139,,217888.0,19/02/2024 17:30,,DRV-0380
VEH-0154,93.8,,30/08/2024 22:20,Phoenix,DRV-0045
VEH-0055,80.8%,158350.9,2024/12/05 06:37:00,New York,DRV-0216
VEH-0063,87.7,104532.9,2024-06-17 12:07:00,n/a,DRV-0045
VEH-0008,28.1,17517.2,2024/04/29 04:17:00,,DRV-0221
VEH-0170,26.8,156037.2,2024/06/08 01:36:00,New York,DRV-0178
VEH-0217,29.4%,52579.6,2024-12-18 14:42:00,Chicago,DRV-0305
VEH-0138,98.8,121307.6 mi,2024/09/13 01:58:00,Houston,DRV-0019
VEH-0013,,50141.2,24/11/2024 23:43,Chicago,DRV-0020
VEH-0136,6.3,226609.4,06-29-2024,UNKNOWN,DRV-0338
VEH-0236,51.8,74681.4,05-07-2024,,DRV-0233
VEH-0110,79.6,222501.3,01-20-2024,New York,DRV-0360
VEH-0054,7.7,88666.6 mi,2024-06-15 12:00:00,Los Angeles,DRV-0168
VEH-0005,2.7,146443.9 mi,2024-06-24 13:58:00,n/a,DRV-0181
VEH-0219,94.2,N/A,2024-12-01 20:49:00,n/a,DRV-0360
VEH-0007,22.6,52949.5,09-24-2024,New York,DRV-0309
VEH-0225,94.3,131943.1,2024/03/03 13:07:00,Chicago,DRV-0070
VEH-0093,64.8,125660.0,2024/04/19 15:15:00,,DRV-0309
VEH-0200,2.7,45358.9,06-13-2024,Houston,DRV-0100
VEH-0156,34.0,-19734.9,2024/06/23 20:47:00,Phoenix,DRV-0215
VEH-0185,62.8,,05-31-2024,Houston,DRV-0330
VEH-0119,23.0,29387.8,2024-07-12 16:48:00,UNKNOWN,DRV-0099
VEH-0172,unknown,219334.8,2024/10/26 18:01:00,Phoenix,DRV-0206
VEH-0059,55.8,182662.6,05-24-2024,Chicago,DRV-0317
VEH-0083,unknown,151783.8,2024/07/14 18:44:00,New York,DRV-0008
VEH-0024,17.9,199378.5,06-03-2024,UNKNOWN,DRV-0184
VEH-0207,63.5,199478.5,2024/10/20 04:50:00,Chicago,DRV-0352
VEH-0178,76.3,34125.8,22/09/2024 09:29,New York,DRV-0181
VEH-0212,85.5,86617.3,22/03/2024 13:59,Los Angeles,DRV-0270
VEH-0082,1.7,192539.6,2024-09-23 16:47:00,,DRV-0342
VEH-0008,61.5,,2024/03/17 08:33:00,New York,DRV-0236
VEH-0033,94.5,-168402.5,2024-01-17 18:28:00,Los Angeles,DRV-0100
VEH-0224,,155824.5,2024/05/25 07:47:00,n/a,DRV-0117
VEH-0185,41.3,173904.5,2024-10-26 11:36:00,n/a,DRV-0054
VEH-0183,94.9,61499.9,05/09/2024 18:47,Los Angeles,DRV-0240
VEH-0020,90.1,105430.2,2024/07/20 06:09:00,n/a,DRV-0400
VEH-0066,,-178002.0,09-19-2024,n/a,DRV-0309
VEH-0132,94.8%,190901.4 mi,2024-01-06 08:06:00,Houston,DRV-0397
VEH-0192,62.5,216108.3,23/10/2024 20:41,UNKNOWN,DRV-0019
VEH-0142,12.1,104736.9,2024/12/27 00:45:00,,DRV-0129
VEH-0182,,47014.6,2024/04/26 00:47:00,Houston,
VEH-0198,39.9,102418.2,01-23-2024,Chicago,DRV-0075
VEH-0024,,167160.8,10-27-2024,UNKNOWN,DRV-0044
VEH-0068,147.5,35639.1,06/06/2024 18:56,Chicago,DRV-0365
VEH-0202,77.1,163662.7,2024/09/20 00:56:00,Houston,DRV-0240
VEH-0005,40.4,83325.0,2024/03/24 12:23:00,Chicago,DRV-0174
VEH-0074,33.7,35710.5,22/10/2024 09:57,Chicago,DRV-0199
VEH-0077,133.1,222282.0,01-09-2024,New York,DRV-0007
VEH-0145,34.9,232382.3,2024-05-10 22:30:00,n/a,DRV-0016
VEH-0144,86.0,194962.7,09-12-2024,Phoenix,DRV-0361
VEH-0214,29.6,179262.0,2024/04/16 01:34:00,Houston,DRV-0003
VEH-0122,83.1,56164.3,21/06/2024 17:55,Phoenix,DRV-0309
VEH-0215,36.7,,2024-06-17 15:29:00,New York,DRV-0044
VEH-0091,58.5,242330.5,2024-09-23 15:03:00,Houston,DRV-0034
VEH-0217,20.2,40914.0,02-22-2024,,DRV-0173
VEH-0216,41.4,123216.1,2024-07-01 10:29:00,,DRV-0092
VEH-0145,45.1,45860.5,21/12/2024 17:38,New York,DRV-0046
VEH-0187,65.9,232888.7,2024-07-15 16:42:00,UNKNOWN,DRV-0307
VEH-0049,74.8,228637.2,2024-06-15 12:00:00,Chicago,DRV-0129
VEH-0194,38.1,179867.6,16/12/2024 12:54,n/a,DRV-0151
VEH-0219,74.2,212106.3,2024/11/21 08:36:00,,DRV-0395
VEH-0034,61.9,35922.9,2024-12-20 21:37:00,Los Angeles,DRV-0107
VEH-0200,76.7,226343.3,2024-03-08 13:01:00,Chicago,DRV-0360
VEH-0054,17.8,128267.4,2024/05/24 05:46:00,Los Angeles,DRV-0190
VEH-0016,unknown,102353.0,07-20-2024,UNKNOWN,DRV-0057
VEH-0038,59.9,44839.0,08/06/2024 10:28,UNKNOWN,DRV-0051
VEH-0114,,93010.9,08/02/2024 03:03,,DRV-0172
VEH-0091,26.3,41179.4,06-22-2024,UNKNOWN,DRV-0164
VEH-0189,75.5,52006.1,2024/12/12 01:06:00,New York,DRV-0249
VEH-0008,39.1,148619.1,2024/12/03 23:46:00,,DRV-0019
VEH-0078,125.6,227482.5,2024-05-05 17:34:00,Phoenix,DRV-0127
VEH-0155,4.4,81655.5,2024/12/30 18:48:00,UNKNOWN,DRV-0303
VEH-0217,54.9,54830.1,09-30-2024,,DRV-0342
VEH-0052,95.1,43872.9,2024/12/13 05:17:00,Phoenix,DRV-0113
VEH-0068,8.3,,05-30-2024,,DRV-0233
VEH-0202,3.2,117325.7,27/06/2024 00:54,UNKNOWN,DRV-0270
VEH-0184,20.1,239756.0,2024/07/24 06:50:00,Phoenix,DRV-0277
VEH-0066,12.2,127439.3,2024/10/23 07:44:00,UNKNOWN,DRV-0267
VEH-0220,32.8,93020.6,06-13-2024,Phoenix,DRV-0258
VEH-0211,95.5,231447.1 mi,2024/06/04 05:50:00,Los Angeles,DRV-0329
VEH-0189,11.6,N/A,2024/02/29 15:37:00,Los Angeles,DRV-0060
VEH-0125,83.1,68643.1,08-11-2024,Phoenix,
VEH-0015,42.7,138004.5,2024/09/22 08:34:00,Los Angeles,DRV-0203
VEH-0116,59.3,94981.1,2024-12-01 13:11:00,n/a,DRV-0188
VEH-0121,17.9,173487.4,2024/03/10 14:25:00,Chicago,DRV-0042
VEH-0042,111.5,7795.8,2024-04-16 22:39:00,Chicago,DRV-0093
VEH-0048,77.2,42615.6,2024/11/10 22:15:00,Houston,DRV-0074
VEH-0219,16.1,137183.4,10-03-2024,UNKNOWN,DRV-0019
VEH-0204,90.6,3039.2,2024/08/22 09:16:00,n/a,DRV-0089
VEH-0052,16.7,7114.3 mi,2024-07-04 09:33:00,UNKNOWN,DRV-0096
VEH-0176,2.2,204219.5 mi,27/04/2024 06:15,Houston,DRV-0296
VEH-0138,57.7,161601.8,2024-08-14 17:28:00,Phoenix,DRV-0027
VEH-0107,80.1,102626.2,21/02/2024 11:26,New York,DRV-0297
VEH-0076,89.7,129554.6,11-12-2024,UNKNOWN,DRV-0373
VEH-0111,,N/A,2024/02/13 03:44:00,Los Angeles,DRV-0023
VEH-0178,11.9,N/A,2024/04/26 03:16:00,n/a,DRV-0226
VEH-0116,7.7,72437.9,2024/07/20 22:22:00,Houston,DRV-0040
VEH-0224,48.8,N/A,2024/11/28 17:14:00,Chicago,
VEH-0052,2.4,112506.1,2024/12/24 20:12:00,n/a,DRV-0136
VEH-0220,17.6,-105344.2,18/09/2024 23:00,,DRV-0097
VEH-0134,97.2,240611.8,2024/12/18 01:43:00,,DRV-0304
VEH-0183,90.3,203604.8,23/02/2024 03:29,Phoenix,DRV-0238
VEH-0229,25.5,31758.4,2024-09-12 10:19:00,UNKNOWN,DRV-0318
VEH-0016,76.0,246232.3,16/10/2024 05:36,New York,DRV-0381
